,0,1,2
3352,sz.002376,1,新北洋
3353,sz.002377,1,国创高新
3354,sz.002378,1,章源钨业
3355,sz.002379,0,宏创控股
3356,sz.002380,1,科远智慧
3357,sz.002381,1,双箭股份
3358,sz.002382,1,蓝帆医疗
3359,sz.002383,1,合众思壮
3360,sz.002384,1,东山精密
3361,sz.002385,1,大北农
3362,sz.002386,1,天原股份
3363,sz.002387,1,维信诺
3364,sz.002388,1,ST新亚
3365,sz.002389,1,航天彩虹
3366,sz.002390,1,信邦制药
3367,sz.002391,1,长青股份
3368,sz.002392,1,北京利尔
3369,sz.002393,1,力生制药
3370,sz.002394,1,联发股份
3371,sz.002395,1,双象股份
3372,sz.002396,1,星网锐捷
3373,sz.002397,1,梦洁股份
3374,sz.002398,1,垒知集团
3375,sz.002399,1,海普瑞
3376,sz.002400,1,省广集团
3377,sz.002401,1,中远海科
3378,sz.002402,1,和而泰
3379,sz.002403,1,爱仕达
3380,sz.002404,1,嘉欣丝绸
3381,sz.002405,1,四维图新
3382,sz.002406,1,远东传动
3383,sz.002407,1,多氟多
3384,sz.002408,1,齐翔腾达
3385,sz.002409,1,雅克科技
3386,sz.002410,1,广联达
3387,sz.002412,1,汉森制药
3388,sz.002413,1,雷科防务
3389,sz.002414,1,高德红外
3390,sz.002415,1,海康威视
3391,sz.002416,1,爱施德
3392,sz.002418,1,康盛股份
3393,sz.002419,1,天虹股份
3394,sz.002420,1,毅昌科技
3395,sz.002421,1,达实智能
3396,sz.002422,1,科伦药业
3397,sz.002423,1,中粮资本
3398,sz.002424,1,ST百灵
3399,sz.002425,1,ST凯文
3400,sz.002426,1,胜利精密
3401,sz.002427,1,尤夫股份
3402,sz.002428,1,云南锗业
3403,sz.002429,1,兆驰股份
3404,sz.002430,1,杭氧股份
3405,sz.002431,1,棕榈股份
3406,sz.002432,1,九安医疗
3407,sz.002434,1,万里扬
3408,sz.002436,1,兴森科技
3409,sz.002437,1,誉衡药业
3410,sz.002438,1,江苏神通
3411,sz.002439,1,启明星辰
3412,sz.002440,1,闰土股份
3413,sz.002441,1,众业达
3414,sz.002442,1,龙星化工
3415,sz.002443,1,金洲管道
3416,sz.002444,1,巨星科技
3417,sz.002445,1,中南文化
3418,sz.002446,1,盛路通信
3419,sz.002448,1,中原内配
3420,sz.002449,1,国星光电
3421,sz.002451,1,摩恩电气
3422,sz.002452,1,长高电新
3423,sz.002453,1,华软科技
3424,sz.002454,1,松芝股份
3425,sz.002455,1,百川股份
3426,sz.002456,1,欧菲光
3427,sz.002457,1,青龙管业
3428,sz.002458,1,益生股份
3429,sz.002459,1,晶澳科技
3430,sz.002460,1,赣锋锂业
3431,sz.002461,1,珠江啤酒
3432,sz.002462,1,嘉事堂
3433,sz.002463,1,沪电股份
3434,sz.002465,1,海格通信
3435,sz.002466,1,天齐锂业
3436,sz.002467,1,二六三
3437,sz.002468,1,申通快递
3438,sz.002469,1,三维化学
3439,sz.002470,1,金正大
3440,sz.002471,1,中超控股
3441,sz.002472,1,双环传动
3442,sz.002474,1,榕基软件
3443,sz.002475,1,立讯精密
3444,sz.002476,1,宝莫股份
3445,sz.002478,1,常宝股份
3446,sz.002479,1,富春环保
3447,sz.002480,1,新筑股份
3448,sz.002481,1,双塔食品
3449,sz.002482,1,广田集团
3450,sz.002483,1,润邦股份
3451,sz.002484,1,江海股份
3452,sz.002485,1,ST雪发
3453,sz.002486,1,嘉麟杰
3454,sz.002487,1,大金重工
3455,sz.002488,1,金固股份
3456,sz.002489,1,浙江永强
3457,sz.002490,1,ST墨龙
3458,sz.002491,1,通鼎互联
3459,sz.002492,1,恒基达鑫
3460,sz.002493,1,荣盛石化
3461,sz.002494,1,华斯股份
3462,sz.002495,1,佳隆股份
3463,sz.002496,1,辉丰股份
3464,sz.002497,1,雅化集团
3465,sz.002498,1,汉缆股份
3466,sz.002500,1,山西证券
3467,sz.002501,1,利源股份
3468,sz.002506,1,协鑫集成
3469,sz.002507,1,涪陵榨菜
3470,sz.002508,1,老板电器
3471,sz.002510,1,天汽模
3472,sz.002511,1,中顺洁柔
3473,sz.002512,1,达华智能
3474,sz.002513,1,蓝丰生化
3475,sz.002514,1,宝馨科技
3476,sz.002515,1,金字火腿
3477,sz.002516,1,旷达科技
3478,sz.002517,1,恺英网络
3479,sz.002518,1,科士达
3480,sz.002519,1,银河电子
3481,sz.002520,1,日发精机
3482,sz.002521,1,齐峰新材
3483,sz.002522,1,浙江众成
3484,sz.002523,1,天桥起重
3485,sz.002524,1,光正眼科
3486,sz.002526,1,山东矿机
3487,sz.002527,1,新时达
3488,sz.002528,1,ST英飞拓
3489,sz.002529,1,海源复材
3490,sz.002530,1,金财互联
3491,sz.002531,1,天顺风能
3492,sz.002532,1,天山铝业
3493,sz.002533,1,金杯电工
3494,sz.002534,1,西子洁能
3495,sz.002535,1,林州重机
3496,sz.002536,1,飞龙股份
3497,sz.002537,1,海联金汇
3498,sz.002538,1,司尔特
3499,sz.002539,1,云图控股
3500,sz.002540,1,亚太科技
3501,sz.002541,1,鸿路钢构
3502,sz.002542,1,中化岩土
3503,sz.002543,1,万和电气
3504,sz.002544,1,普天科技
3505,sz.002545,1,东方铁塔
3506,sz.002546,1,新联电子
3507,sz.002547,1,春兴精工
3508,sz.002548,1,金新农
3509,sz.002549,1,凯美特气
3510,sz.002550,1,千红制药
3511,sz.002551,1,尚荣医疗
3512,sz.002552,1,宝鼎科技
3513,sz.002553,1,南方精工
3514,sz.002554,1,惠博普
3515,sz.002555,1,三七互娱
3516,sz.002556,1,辉隆股份
3517,sz.002557,1,洽洽食品
3518,sz.002558,1,巨人网络
3519,sz.002559,1,亚威股份
3520,sz.002560,1,通达股份
3521,sz.002561,1,徐家汇
3522,sz.002562,1,兄弟科技
3523,sz.002563,1,森马服饰
3524,sz.002564,1,*ST天沃
3525,sz.002565,1,顺灏股份
3526,sz.002566,1,益盛药业
3527,sz.002567,1,唐人神
3528,sz.002568,1,百润股份
3529,sz.002569,1,ST步森
3530,sz.002570,1,贝因美
3531,sz.002571,1,德力股份
3532,sz.002572,1,索菲亚
3533,sz.002573,1,清新环境
3534,sz.002574,1,明牌珠宝
3535,sz.002575,1,群兴玩具
3536,sz.002576,1,通达动力
3537,sz.002577,1,雷柏科技
3538,sz.002578,1,闽发铝业
3539,sz.002579,1,中京电子
3540,sz.002580,1,圣阳股份
3541,sz.002581,1,未名医药
3542,sz.002582,1,好想你
3543,sz.002583,1,海能达
3544,sz.002584,1,西陇科学
3545,sz.002585,1,双星新材
3546,sz.002586,1,*ST围海
3547,sz.002587,1,奥拓电子
3548,sz.002588,1,史丹利
3549,sz.002589,1,瑞康医药
3550,sz.002590,1,万安科技
3551,sz.002591,1,恒大高新
3552,sz.002592,1,ST八菱
3553,sz.002593,1,日上集团
3554,sz.002594,1,比亚迪
3555,sz.002595,1,豪迈科技
3556,sz.002596,1,海南瑞泽
3557,sz.002597,1,金禾实业
3558,sz.002598,1,山东章鼓
3559,sz.002599,1,盛通股份
3560,sz.002600,1,领益智造
3561,sz.002601,1,龙佰集团
3562,sz.002602,1,ST华通
3563,sz.002603,1,以岭药业
3564,sz.002605,1,姚记科技
3565,sz.002606,1,大连电瓷
3566,sz.002607,1,中公教育
3567,sz.002608,1,江苏国信
3568,sz.002609,1,捷顺科技
3569,sz.002611,1,东方精工
3570,sz.002612,1,朗姿股份
3571,sz.002613,1,北玻股份
3572,sz.002614,1,奥佳华
3573,sz.002615,1,哈尔斯
3574,sz.002616,1,长青集团
3575,sz.002617,1,露笑科技
3576,sz.002620,1,瑞和股份
3577,sz.002622,1,皓宸医疗
3578,sz.002623,1,亚玛顿
3579,sz.002624,1,完美世界
3580,sz.002625,1,光启技术
3581,sz.002626,1,金达威
3582,sz.002627,1,三峡旅游
3583,sz.002628,1,成都路桥
3584,sz.002629,1,仁智股份
3585,sz.002630,1,华西能源
3586,sz.002631,1,德尔未来
3587,sz.002632,1,道明光学
3588,sz.002633,1,申科股份
3589,sz.002634,1,棒杰股份
3590,sz.002635,1,安洁科技
3591,sz.002636,1,金安国纪
3592,sz.002637,1,赞宇科技
3593,sz.002638,1,勤上股份
3594,sz.002639,1,雪人股份
3595,sz.002640,1,跨境通
3596,sz.002641,1,公元股份
3597,sz.002642,1,荣联科技
3598,sz.002643,1,万润股份
3599,sz.002644,1,佛慈制药
3600,sz.002645,1,华宏科技
3601,sz.002646,1,天佑德酒
3602,sz.002647,1,仁东控股
3603,sz.002648,1,卫星化学
3604,sz.002649,1,博彦科技
3605,sz.002650,1,ST加加
3606,sz.002651,1,利君股份
3607,sz.002652,1,扬子新材
3608,sz.002653,1,海思科
3609,sz.002654,1,万润科技
3610,sz.002655,1,共达电声
3611,sz.002656,0,ST摩登
3612,sz.002657,1,中科金财
3613,sz.002658,1,雪迪龙
3614,sz.002659,1,凯文教育
3615,sz.002660,1,茂硕电源
3616,sz.002661,1,克明食品
3617,sz.002662,1,京威股份
3618,sz.002663,1,普邦股份
3619,sz.002664,1,信质集团
3620,sz.002666,1,德联集团
3621,sz.002667,1,威领股份
3622,sz.002668,1,TCL智家
3623,sz.002669,1,康达新材
3624,sz.002670,1,国盛金控
3625,sz.002671,1,龙泉股份
3626,sz.002672,1,东江环保
3627,sz.002673,1,西部证券
3628,sz.002674,1,兴业科技
3629,sz.002675,1,东诚药业
3630,sz.002676,1,顺威股份
3631,sz.002677,1,浙江美大
3632,sz.002678,1,珠江钢琴
3633,sz.002679,1,福建金森
3634,sz.002681,1,奋达科技
3635,sz.002682,1,龙洲股份
3636,sz.002683,1,广东宏大
3637,sz.002685,1,华东重机
3638,sz.002686,1,亿利达
3639,sz.002687,1,乔治白
3640,sz.002688,1,金河生物
3641,sz.002689,1,远大智能
3642,sz.002690,1,美亚光电
3643,sz.002691,1,冀凯股份
3644,sz.002692,1,远程股份
3645,sz.002693,1,双成药业
3646,sz.002694,1,顾地科技
3647,sz.002695,1,煌上煌
3648,sz.002696,1,百洋股份
3649,sz.002697,1,红旗连锁
3650,sz.002698,1,博实股份
3651,sz.002700,1,ST浩源
3652,sz.002701,1,奥瑞金
3653,sz.002702,1,海欣食品
3654,sz.002703,1,浙江世宝
3655,sz.002705,1,新宝股份
3656,sz.002706,1,良信股份
3657,sz.002707,1,众信旅游
3658,sz.002708,1,光洋股份
3659,sz.002709,1,天赐材料
3660,sz.002712,1,思美传媒
3661,sz.002713,1,东易日盛
3662,sz.002714,1,牧原股份
3663,sz.002715,1,登云股份
3664,sz.002716,1,湖南白银
3665,sz.002717,1,岭南股份
3666,sz.002718,1,友邦吊顶
3667,sz.002719,1,麦趣尔
3668,sz.002721,1,ST金一
3669,sz.002722,1,物产金轮
3670,sz.002723,1,小崧股份
3671,sz.002724,1,海洋王
3672,sz.002725,1,跃岭股份
3673,sz.002726,1,龙大美食
3674,sz.002727,1,一心堂
3675,sz.002728,1,特一药业
3676,sz.002729,1,好利科技
3677,sz.002730,1,电光科技
3678,sz.002731,1,萃华珠宝
3679,sz.002732,1,燕塘乳业
3680,sz.002733,1,雄韬股份
3681,sz.002734,1,利民股份
3682,sz.002735,1,王子新材
3683,sz.002736,1,国信证券
3684,sz.002737,1,葵花药业
3685,sz.002738,1,中矿资源
3686,sz.002739,1,万达电影
3687,sz.002741,1,光华科技
3688,sz.002742,1,ST三圣
3689,sz.002743,1,富煌钢构
3690,sz.002745,1,木林森
3691,sz.002746,1,仙坛股份
3692,sz.002747,1,埃斯顿
3693,sz.002748,1,ST世龙
3694,sz.002749,1,国光股份
3695,sz.002750,1,*ST龙津
3696,sz.002752,1,昇兴股份
3697,sz.002753,1,永东股份
3698,sz.002755,1,奥赛康
3699,sz.002756,1,永兴材料
3700,sz.002757,1,南兴股份
3701,sz.002758,1,浙农股份
3702,sz.002759,1,天际股份
3703,sz.002760,1,凤形股份
3704,sz.002761,1,浙江建投
3705,sz.002762,1,金发拉比
3706,sz.002763,1,汇洁股份
3707,sz.002765,1,蓝黛科技
3708,sz.002766,1,索菱股份
3709,sz.002767,1,先锋电子
3710,sz.002768,1,国恩股份
3711,sz.002769,1,普路通
3712,sz.002771,1,真视通
3713,sz.002772,1,众兴菌业
3714,sz.002773,1,康弘药业
3715,sz.002774,1,快意电梯
3716,sz.002775,1,文科股份
3717,sz.002777,1,久远银海
3718,sz.002778,1,中晟高科
3719,sz.002779,1,中坚科技
3720,sz.002780,1,三夫户外
3721,sz.002782,1,可立克
3722,sz.002783,1,凯龙股份
3723,sz.002785,1,万里石
3724,sz.002786,1,银宝山新
3725,sz.002787,1,华源控股
3726,sz.002788,1,鹭燕医药
3727,sz.002789,1,建艺集团
3728,sz.002790,1,瑞尔特
3729,sz.002791,1,坚朗五金
3730,sz.002792,1,通宇通讯
3731,sz.002793,1,罗欣药业
3732,sz.002795,1,永和智控
3733,sz.002796,1,世嘉科技
3734,sz.002797,1,第一创业
3735,sz.002798,1,帝欧家居
3736,sz.002799,1,环球印务
3737,sz.002800,1,天顺股份
3738,sz.002801,1,微光股份
3739,sz.002802,1,洪汇新材
3740,sz.002803,1,吉宏股份
3741,sz.002805,1,丰元股份
3742,sz.002806,1,华锋股份
3743,sz.002807,1,江阴银行
3744,sz.002808,1,ST恒久
3745,sz.002809,1,红墙股份
3746,sz.002810,1,山东赫达
3747,sz.002811,1,郑中设计
3748,sz.002812,1,恩捷股份
3749,sz.002813,1,路畅科技
3750,sz.002815,1,崇达技术
3751,sz.002816,1,和科达
3752,sz.002817,1,黄山胶囊
3753,sz.002818,1,富森美
3754,sz.002819,1,东方中科
3755,sz.002820,1,桂发祥
3756,sz.002821,1,凯莱英
3757,sz.002822,1,ST中装
3758,sz.002823,1,凯中精密
3759,sz.002824,1,和胜股份
3760,sz.002825,1,纳尔股份
3761,sz.002826,1,易明医药
3762,sz.002827,1,高争民爆
3763,sz.002828,1,贝肯能源
3764,sz.002829,1,星网宇达
3765,sz.002830,1,名雕股份
3766,sz.002831,1,裕同科技
3767,sz.002832,1,比音勒芬
3768,sz.002833,1,弘亚数控
3769,sz.002835,1,同为股份
3770,sz.002836,1,新宏泽
3771,sz.002837,1,英维克
3772,sz.002838,1,道恩股份
3773,sz.002839,1,张家港行
3774,sz.002840,1,华统股份
3775,sz.002841,1,视源股份
3776,sz.002842,1,翔鹭钨业
3777,sz.002843,1,泰嘉股份
3778,sz.002845,1,同兴达
3779,sz.002846,1,英联股份
3780,sz.002847,1,盐津铺子
3781,sz.002848,1,高斯贝尔
3782,sz.002849,1,威星智能
3783,sz.002850,1,科达利
3784,sz.002851,1,麦格米特
3785,sz.002852,1,道道全
3786,sz.002853,1,皮阿诺
3787,sz.002855,1,捷荣技术
3788,sz.002856,1,美芝股份
3789,sz.002857,1,三晖电气
3790,sz.002858,1,力盛体育
3791,sz.002859,1,洁美科技
3792,sz.002860,1,星帅尔
3793,sz.002861,1,瀛通通讯
3794,sz.002862,1,实丰文化
3795,sz.002863,1,今飞凯达
3796,sz.002864,1,盘龙药业
3797,sz.002865,1,钧达股份
3798,sz.002866,1,传艺科技
3799,sz.002867,1,周大生
3800,sz.002868,1,绿康生化
3801,sz.002869,1,金溢科技
3802,sz.002870,1,香山股份
3803,sz.002871,1,伟隆股份
3804,sz.002872,1,ST天圣
3805,sz.002873,1,新天药业
3806,sz.002875,1,安奈儿
3807,sz.002876,1,三利谱
3808,sz.002877,1,智能自控
3809,sz.002878,1,元隆雅图
3810,sz.002879,1,长缆科技
3811,sz.002880,1,卫光生物
3812,sz.002881,1,美格智能
3813,sz.002882,1,金龙羽
3814,sz.002883,1,中设股份
3815,sz.002884,1,凌霄泵业
3816,sz.002885,1,京泉华
3817,sz.002886,1,沃特股份
3818,sz.002887,1,绿茵生态
3819,sz.002888,1,惠威科技
3820,sz.002889,1,东方嘉盛
3821,sz.002890,1,弘宇股份
3822,sz.002891,1,中宠股份
3823,sz.002892,1,科力尔
3824,sz.002893,1,京能热力
3825,sz.002895,1,川恒股份
3826,sz.002896,1,中大力德
3827,sz.002897,1,意华股份
3828,sz.002898,1,赛隆药业
3829,sz.002899,1,英派斯
3830,sz.002900,1,哈三联
3831,sz.002901,1,大博医疗
3832,sz.002902,1,铭普光磁
3833,sz.002903,1,宇环数控
3834,sz.002905,1,金逸影视
3835,sz.002906,1,华阳集团
3836,sz.002907,1,华森制药
3837,sz.002908,1,德生科技
3838,sz.002909,1,集泰股份
3839,sz.002910,1,庄园牧场
3840,sz.002911,1,佛燃能源
3841,sz.002912,1,中新赛克
3842,sz.002913,1,奥士康
3843,sz.002915,1,中欣氟材
3844,sz.002916,1,深南电路
3845,sz.002917,1,金奥博
3846,sz.002918,1,蒙娜丽莎
3847,sz.002919,1,名臣健康
3848,sz.002920,1,德赛西威
3849,sz.002921,1,联诚精密
3850,sz.002922,1,伊戈尔
3851,sz.002923,1,润都股份
3852,sz.002925,1,盈趣科技
3853,sz.002926,1,华西证券
3854,sz.002927,1,泰永长征
3855,sz.002928,1,华夏航空
3856,sz.002929,1,润建股份
3857,sz.002930,1,宏川智慧
3858,sz.002931,1,锋龙股份
3859,sz.002932,1,明德生物
3860,sz.002933,1,新兴装备
3861,sz.002935,1,天奥电子
3862,sz.002936,1,郑州银行
3863,sz.002937,1,兴瑞科技
3864,sz.002938,1,鹏鼎控股
3865,sz.002939,1,长城证券
3866,sz.002940,1,昂利康
3867,sz.002941,1,新疆交建
3868,sz.002942,1,新农股份
3869,sz.002943,1,宇晶股份
3870,sz.002945,1,华林证券
3871,sz.002946,1,新乳业
3872,sz.002947,1,恒铭达
3873,sz.002948,1,青岛银行
3874,sz.002949,1,华阳国际
3875,sz.002950,1,奥美医疗
3876,sz.002951,1,*ST金时
3877,sz.002952,1,亚世光电
3878,sz.002953,1,日丰股份
3879,sz.002955,1,鸿合科技
3880,sz.002956,1,西麦食品
3881,sz.002957,1,科瑞技术
3882,sz.002958,1,青农商行
3883,sz.002959,1,小熊电器
3884,sz.002960,1,青鸟消防
3885,sz.002961,1,瑞达期货
3886,sz.002962,1,五方光电
3887,sz.002963,1,豪尔赛
3888,sz.002965,1,祥鑫科技
3889,sz.002966,1,苏州银行
3890,sz.002967,1,广电计量
3891,sz.002968,1,新大正
3892,sz.002969,1,嘉美包装
3893,sz.002970,1,锐明技术
3894,sz.002971,1,和远气体
3895,sz.002972,1,科安达
3896,sz.002973,1,侨银股份
3897,sz.002975,1,博杰股份
3898,sz.002976,1,瑞玛精密
3899,sz.002977,1,天箭科技
3900,sz.002978,1,安宁股份
3901,sz.002979,1,雷赛智能
3902,sz.002980,1,华盛昌
3903,sz.002981,1,朝阳科技
3904,sz.002982,1,湘佳股份
3905,sz.002983,1,芯瑞达
3906,sz.002984,1,森麒麟
3907,sz.002985,1,北摩高科
3908,sz.002986,1,宇新股份
3909,sz.002987,1,京北方
3910,sz.002988,1,豪美新材
3911,sz.002989,1,中天精装
3912,sz.002990,1,盛视科技
3913,sz.002991,1,甘源食品
3914,sz.002992,1,宝明科技
3915,sz.002993,1,奥海科技
3916,sz.002995,1,天地在线
3917,sz.002996,1,顺博合金
3918,sz.002997,1,瑞鹄模具
3919,sz.002998,1,优彩资源
3920,sz.002999,1,天禾股份
3921,sz.003000,1,劲仔食品
3922,sz.003001,1,中岩大地
3923,sz.003002,1,壶化股份
3924,sz.003003,1,天元股份
3925,sz.003004,1,声迅股份
3926,sz.003005,1,竞业达
3927,sz.003006,1,百亚股份
3928,sz.003007,1,直真科技
3929,sz.003008,1,开普检测
3930,sz.003009,1,中天火箭
3931,sz.003010,1,若羽臣
3932,sz.003011,1,海象新材
3933,sz.003012,1,东鹏控股
3934,sz.003013,1,地铁设计
3935,sz.003015,1,日久光电
3936,sz.003016,1,欣贺股份
3937,sz.003017,1,大洋生物
3938,sz.003018,1,金富科技
3939,sz.003019,1,宸展光电
3940,sz.003020,1,立方制药
3941,sz.003021,1,兆威机电
3942,sz.003022,1,联泓新科
3943,sz.003023,1,彩虹集团
3944,sz.003025,1,思进智能
3945,sz.003026,1,中晶科技
3946,sz.003027,1,同兴科技
3947,sz.003028,1,振邦智能
3948,sz.003029,1,吉大正元
3949,sz.003030,1,祖名股份
3950,sz.003031,1,中瓷电子
3951,sz.003032,1,传智教育
3952,sz.003033,1,征和工业
3953,sz.003035,1,南网能源
3954,sz.003036,1,泰坦股份
3955,sz.003037,1,三和管桩
3956,sz.003038,1,鑫铂股份
3957,sz.003039,1,顺控发展
3958,sz.003040,1,楚天龙
3959,sz.003041,1,真爱美家
3960,sz.003042,1,中农联合
3961,sz.003043,1,华亚智能
3962,sz.003816,1,中国广核
3963,sz.300001,1,特锐德
3964,sz.300002,1,神州泰岳
3965,sz.300003,1,乐普医疗
3966,sz.300004,1,南风股份
3967,sz.300005,1,探路者
3968,sz.300006,1,莱美药业
3969,sz.300007,1,汉威科技
3970,sz.300008,1,天海防务
3971,sz.300009,1,安科生物
3972,sz.300010,1,豆神教育
3973,sz.300011,1,鼎汉技术
3974,sz.300012,1,华测检测
3975,sz.300013,1,*ST新宁
3976,sz.300014,1,亿纬锂能
3977,sz.300015,1,爱尔眼科
3978,sz.300016,1,北陆药业
3979,sz.300017,1,网宿科技
3980,sz.300018,1,中元股份
3981,sz.300019,1,硅宝科技
3982,sz.300020,1,*ST银江
3983,sz.300021,1,大禹节水
3984,sz.300022,1,吉峰科技
3985,sz.300024,1,机器人
3986,sz.300025,1,华星创业
3987,sz.300026,1,红日药业
3988,sz.300027,1,华谊兄弟
3989,sz.300029,1,ST天龙
3990,sz.300030,1,阳普医疗
3991,sz.300031,1,宝通科技
3992,sz.300032,1,金龙机电
3993,sz.300033,1,同花顺
3994,sz.300034,1,钢研高纳
3995,sz.300035,1,中科电气
3996,sz.300036,1,超图软件
3997,sz.300037,1,新宙邦
3998,sz.300039,1,上海凯宝
3999,sz.300040,1,九洲集团
4000,sz.300041,1,回天新材
4001,sz.300042,1,朗科科技
4002,sz.300043,1,星辉娱乐
4003,sz.300044,1,赛为智能
4004,sz.300045,1,华力创通
4005,sz.300046,1,台基股份
4006,sz.300047,1,天源迪科
4007,sz.300048,1,合康新能
4008,sz.300049,1,福瑞股份
4009,sz.300050,1,世纪鼎利
4010,sz.300051,1,琏升科技
4011,sz.300052,1,中青宝
4012,sz.300053,1,航宇微
4013,sz.300054,1,鼎龙股份
4014,sz.300055,1,万邦达
4015,sz.300056,1,中创环保
4016,sz.300057,1,万顺新材
4017,sz.300058,1,蓝色光标
4018,sz.300059,1,东方财富
4019,sz.300061,1,旗天科技
4020,sz.300062,1,中能电气
4021,sz.300063,1,天龙集团
4022,sz.300065,1,海兰信
4023,sz.300066,1,三川智慧
4024,sz.300067,1,安诺其
4025,sz.300068,1,南都电源
4026,sz.300069,1,金利华电
4027,sz.300070,1,碧水源
4028,sz.300071,1,福石控股
4029,sz.300072,1,海新能科
4030,sz.300073,1,当升科技
4031,sz.300074,1,华平股份
4032,sz.300075,1,数字政通
4033,sz.300076,1,GQY视讯
4034,sz.300077,1,国民技术
4035,sz.300078,1,思创医惠
4036,sz.300079,1,数码视讯
4037,sz.300080,1,易成新能
4038,sz.300081,1,恒信东方
4039,sz.300082,1,奥克股份
4040,sz.300083,1,创世纪
4041,sz.300084,1,海默科技
4042,sz.300085,1,银之杰
4043,sz.300086,1,康芝药业
4044,sz.300087,1,荃银高科
4045,sz.300088,1,长信科技
4046,sz.300091,1,金通灵
4047,sz.300092,1,科新机电
4048,sz.300093,1,金刚光伏
4049,sz.300094,1,国联水产
4050,sz.300095,1,华伍股份
4051,sz.300096,1,ST易联众
4052,sz.300097,1,ST智云
4053,sz.300098,1,高新兴
4054,sz.300099,1,尤洛卡
4055,sz.300100,1,双林股份
4056,sz.300101,1,振芯科技
4057,sz.300102,1,乾照光电
4058,sz.300103,1,达刚控股
4059,sz.300105,1,龙源技术
4060,sz.300106,1,西部牧业
4061,sz.300107,1,建新股份
4062,sz.300108,1,*ST吉药
4063,sz.300109,1,新开源
4064,sz.300110,1,华仁药业
4065,sz.300111,1,向日葵
4066,sz.300112,1,万讯自控
4067,sz.300113,1,顺网科技
4068,sz.300114,1,中航电测
4069,sz.300115,1,长盈精密
4070,sz.300117,1,*ST嘉寓
4071,sz.300118,1,东方日升
4072,sz.300119,1,瑞普生物
4073,sz.300120,1,经纬辉开
4074,sz.300121,1,阳谷华泰
4075,sz.300122,1,智飞生物
4076,sz.300123,1,亚光科技
4077,sz.300124,1,汇川技术
4078,sz.300125,1,ST聆达
4079,sz.300126,1,锐奇股份
4080,sz.300127,1,银河磁体
4081,sz.300128,1,锦富技术
4082,sz.300129,1,泰胜风能
4083,sz.300130,1,新国都
4084,sz.300131,1,英唐智控
4085,sz.300132,1,青松股份
4086,sz.300133,1,华策影视
4087,sz.300134,1,大富科技
4088,sz.300135,1,宝利国际
4089,sz.300136,1,信维通信
4090,sz.300137,1,ST先河
4091,sz.300138,1,晨光生物
4092,sz.300139,1,晓程科技
4093,sz.300140,1,节能环境
4094,sz.300141,1,和顺电气
4095,sz.300142,1,沃森生物
4096,sz.300143,1,盈康生命
4097,sz.300144,1,宋城演艺
4098,sz.300145,1,中金环境
4099,sz.300146,1,汤臣倍健
4100,sz.300147,1,香雪制药
4101,sz.300148,1,天舟文化
4102,sz.300149,1,睿智医药
4103,sz.300150,1,世纪瑞尔
4104,sz.300151,1,昌红科技
4105,sz.300152,1,新动力
4106,sz.300153,1,科泰电源
4107,sz.300154,1,瑞凌股份
4108,sz.300155,1,安居宝
4109,sz.300157,1,新锦动力
4110,sz.300158,1,振东制药
4111,sz.300159,1,新研股份
4112,sz.300160,1,秀强股份
4113,sz.300161,1,华中数控
4114,sz.300162,1,雷曼光电
4115,sz.300163,1,ST先锋
4116,sz.300164,1,通源石油
4117,sz.300165,1,ST天瑞
4118,sz.300166,1,东方国信
4119,sz.300167,1,*ST迪威
4120,sz.300168,1,万达信息
4121,sz.300169,1,天晟新材
4122,sz.300170,1,汉得信息
4123,sz.300171,1,东富龙
4124,sz.300172,1,中电环保
4125,sz.300173,1,福能东方
4126,sz.300174,1,元力股份
4127,sz.300175,1,朗源股份
4128,sz.300176,1,鸿特科技
4129,sz.300177,1,中海达
4130,sz.300179,1,四方达
4131,sz.300180,1,华峰超纤
4132,sz.300181,1,佐力药业
4133,sz.300182,1,捷成股份
4134,sz.300183,1,东软载波
4135,sz.300184,1,力源信息
4136,sz.300185,1,通裕重工
4137,sz.300187,1,永清环保
4138,sz.300188,1,国投智能
4139,sz.300189,1,神农种业
4140,sz.300190,1,维尔利
4141,sz.300191,1,潜能恒信
4142,sz.300192,1,科德教育
4143,sz.300193,1,佳士科技
4144,sz.300194,1,福安药业
4145,sz.300195,1,长荣股份
4146,sz.300196,1,长海股份
4147,sz.300197,1,节能铁汉
4148,sz.300198,1,纳川股份
4149,sz.300199,1,翰宇药业
4150,sz.300200,1,高盟新材
4151,sz.300201,1,海伦哲
4152,sz.300203,1,聚光科技
4153,sz.300204,1,舒泰神
4154,sz.300205,1,ST天喻
4155,sz.300206,1,理邦仪器
4156,sz.300207,1,欣旺达
4157,sz.300208,1,*ST中程
4158,sz.300209,1,*ST有树
4159,sz.300210,1,森远股份
4160,sz.300211,1,亿通科技
4161,sz.300212,1,易华录
4162,sz.300213,1,佳讯飞鸿
4163,sz.300214,1,日科化学
4164,sz.300215,1,电科院
4165,sz.300217,1,东方电热
4166,sz.300218,1,安利股份
4167,sz.300219,1,鸿利智汇
4168,sz.300220,1,金运激光
4169,sz.300221,1,银禧科技
4170,sz.300222,1,科大智能
4171,sz.300223,1,北京君正
4172,sz.300224,1,正海磁材
4173,sz.300225,1,金力泰
4174,sz.300226,1,上海钢联
4175,sz.300227,1,光韵达
4176,sz.300228,1,富瑞特装
4177,sz.300229,1,拓尔思
4178,sz.300230,1,永利股份
